Longitud Sexa finca;Latitud Sexa finca;Municipio Finca;HORA INICIO TURNO;HORA FIN TURNO;FINCA;FECHA;lat_decimal;lon_decimal;fecha_dt;hora_inicio_turno_dt;hora_fin_turno_dt;fecha_clima;lat_key;lon_key;fecha_key;clima_fuente;clima_temp_promedio_dia_c;clima_temp_min_dia_c;clima_temp_max_dia_c;clima_precipitacion_dia_mm;clima_viento_promedio_dia_kmh;clima_presion_promedio_dia_hpa;clima_horas_validas_dia;clima_horas_lluvia_dia;clima_observacion_dia;clima_estado_dia;fue_lluvioso_dia;clima_imputado
76°31'18.7''W;3°03'37.9''N;Santander_Quilichao;6:00:00;14:00:00;25QUIRA;05/04/2026;3.060527778;-76.52186111;05/04/2026;05/04/2026 6:00;05/04/2026 14:00;05/04/2026;3.06053;-76.52186;05/04/2026;Open-Meteo Archive;21.8;19.5;25.1;17.5;9.6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°31'18.7''W;3°03'37.9''N;Santander_Quilichao;14:00:00;22:00:00;25QUIRA;05/04/2026;3.060527778;-76.52186111;05/04/2026;05/04/2026 14:00;05/04/2026 22:00;05/04/2026;3.06053;-76.52186;05/04/2026;Open-Meteo Archive;21.8;19.5;25.1;17.5;9.6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°32'44.7''W;3°41'27.4''N;Cumbre;6:00:00;14:00:00;32AGUAC;01/04/2026;3.690944444;-76.54575;01/04/2026;01/04/2026 6:00;01/04/2026 14:00;01/04/2026;3.69094;-76.54575;01/04/2026;Open-Meteo Archive;19.4;16.9;25.4;3.3;18.1;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;14:00:00;22:00:00;32PORRA;01/04/2026;3.694388889;-76.57305556;01/04/2026;01/04/2026 14:00;01/04/2026 22:00;01/04/2026;3.69439;-76.57306;01/04/2026;Open-Meteo Archive;18.6;16.1;24.6;3.3;18.1;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°16'44.2''W;4°24'52.3''N;Bolivar;6:00:00;14:00:00;35PLACE;01/04/2026;4.414527778;-76.27894444;01/04/2026;01/04/2026 6:00;01/04/2026 14:00;01/04/2026;4.41453;-76.27894;01/04/2026;Open-Meteo Archive;15.8;13.5;20;2.3;13.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°16'44.2''W;4°24'52.3''N;Bolivar;14:00:00;22:00:00;35PLACE;01/04/2026;4.414527778;-76.27894444;01/04/2026;01/04/2026 14:00;01/04/2026 22:00;01/04/2026;4.41453;-76.27894;01/04/2026;Open-Meteo Archive;15.8;13.5;20;2.3;13.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°32'44.7''W;3°41'27.4''N;Cumbre;6:00:00;14:00:00;32AGUAC;02/04/2026;3.690944444;-76.54575;02/04/2026;02/04/2026 6:00;02/04/2026 14:00;02/04/2026;3.69094;-76.54575;02/04/2026;Open-Meteo Archive;19.4;15.9;25;2;15.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°16'44.2''W;4°24'52.3''N;Bolivar;6:00:00;14:00:00;35PLACE;02/04/2026;4.414527778;-76.27894444;02/04/2026;02/04/2026 6:00;02/04/2026 14:00;02/04/2026;4.41453;-76.27894;02/04/2026;Open-Meteo Archive;15.6;12;20.7;1.8;11.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°32'44.7''W;3°41'27.4''N;Cumbre;6:00:00;14:00:00;32AGUAC;03/04/2026;3.690944444;-76.54575;03/04/2026;03/04/2026 6:00;03/04/2026 14:00;03/04/2026;3.69094;-76.54575;03/04/2026;Open-Meteo Archive;20.4;17;26.7;1.2;15.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°16'44.2''W;4°24'52.3''N;Bolivar;6:00:00;14:00:00;35PLACE;03/04/2026;4.414527778;-76.27894444;03/04/2026;03/04/2026 6:00;03/04/2026 14:00;03/04/2026;4.41453;-76.27894;03/04/2026;Open-Meteo Archive;16.3;11.7;21.7;1.7;12.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°16'44.2''W;4°24'52.3''N;Bolivar;6:00:00;14:00:00;35PLACE;04/04/2026;4.414527778;-76.27894444;04/04/2026;04/04/2026 6:00;04/04/2026 14:00;04/04/2026;4.41453;-76.27894;04/04/2026;Open-Meteo Archive;16.6;14.5;19.3;5.5;10.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°32'44.7''W;3°41'27.4''N;Cumbre;6:00:00;14:00:00;32AGUAC;05/04/2026;3.690944444;-76.54575;05/04/2026;05/04/2026 6:00;05/04/2026 14:00;05/04/2026;3.69094;-76.54575;05/04/2026;Open-Meteo Archive;19.5;17.8;22.9;8.4;11;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°37'12.0''W;4°50'48.0''N;Santa_Rosa_Cabal;6:00:00;14:00:00;15RIEL_;01/04/2026;4.846666667;-75.62;01/04/2026;01/04/2026 6:00;01/04/2026 14:00;01/04/2026;4.84667;-75.62;01/04/2026;Open-Meteo Archive;17.7;13;24.4;16;9.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°37'12.0''W;4°50'48.0''N;Santa_Rosa_Cabal;14:00:00;22:00:00;15RIEL_;01/04/2026;4.846666667;-75.62;01/04/2026;01/04/2026 14:00;01/04/2026 22:00;01/04/2026;4.84667;-75.62;01/04/2026;Open-Meteo Archive;17.7;13;24.4;16;9.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°37'12.0''W;4°50'48.0''N;Santa_Rosa_Cabal;14:00:00;22:00:00;15RIEL_;01/04/2026;4.846666667;-75.62;01/04/2026;01/04/2026 14:00;01/04/2026 22:00;01/04/2026;4.84667;-75.62;01/04/2026;Open-Meteo Archive;17.7;13;24.4;16;9.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°37'12.0''W;4°50'48.0''N;Santa_Rosa_Cabal;14:00:00;22:00:00;15RIEL_;02/04/2026;4.846666667;-75.62;02/04/2026;02/04/2026 14:00;02/04/2026 22:00;02/04/2026;4.84667;-75.62;02/04/2026;Open-Meteo Archive;18;12.4;24.2;1.9;8.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°37'12.0''W;4°50'48.0''N;Santa_Rosa_Cabal;6:00:00;14:00:00;15RIEL_;02/04/2026;4.846666667;-75.62;02/04/2026;02/04/2026 6:00;02/04/2026 14:00;02/04/2026;4.84667;-75.62;02/04/2026;Open-Meteo Archive;18;12.4;24.2;1.9;8.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°37'12.0''W;4°50'48.0''N;Santa_Rosa_Cabal;6:00:00;14:00:00;15RIEL_;02/04/2026;4.846666667;-75.62;02/04/2026;02/04/2026 6:00;02/04/2026 14:00;02/04/2026;4.84667;-75.62;02/04/2026;Open-Meteo Archive;18;12.4;24.2;1.9;8.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°37'12.0''W;4°50'48.0''N;Santa_Rosa_Cabal;14:00:00;22:00:00;15RIEL_;02/04/2026;4.846666667;-75.62;02/04/2026;02/04/2026 14:00;02/04/2026 22:00;02/04/2026;4.84667;-75.62;02/04/2026;Open-Meteo Archive;18;12.4;24.2;1.9;8.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°37'12.0''W;4°50'48.0''N;Santa_Rosa_Cabal;6:00:00;14:00:00;15RIEL_;03/04/2026;4.846666667;-75.62;03/04/2026;03/04/2026 6:00;03/04/2026 14:00;03/04/2026;4.84667;-75.62;03/04/2026;Open-Meteo Archive;19.2;13.4;25.6;1.7;10.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°37'12.0''W;4°50'48.0''N;Santa_Rosa_Cabal;6:00:00;14:00:00;15RIEL_;03/04/2026;4.846666667;-75.62;03/04/2026;03/04/2026 6:00;03/04/2026 14:00;03/04/2026;4.84667;-75.62;03/04/2026;Open-Meteo Archive;19.2;13.4;25.6;1.7;10.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°37'12.0''W;4°50'48.0''N;Santa_Rosa_Cabal;14:00:00;22:00:00;15RIEL_;03/04/2026;4.846666667;-75.62;03/04/2026;03/04/2026 14:00;03/04/2026 22:00;03/04/2026;4.84667;-75.62;03/04/2026;Open-Meteo Archive;19.2;13.4;25.6;1.7;10.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°37'12.0''W;4°50'48.0''N;Santa_Rosa_Cabal;14:00:00;22:00:00;15RIEL_;03/04/2026;4.846666667;-75.62;03/04/2026;03/04/2026 14:00;03/04/2026 22:00;03/04/2026;4.84667;-75.62;03/04/2026;Open-Meteo Archive;19.2;13.4;25.6;1.7;10.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°37'12.0''W;4°50'48.0''N;Santa_Rosa_Cabal;6:00:00;14:00:00;15RIEL_;04/04/2026;4.846666667;-75.62;04/04/2026;04/04/2026 6:00;04/04/2026 14:00;04/04/2026;4.84667;-75.62;04/04/2026;Open-Meteo Archive;19.8;16.6;25.1;1;7.1;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°37'12.0''W;4°50'48.0''N;Santa_Rosa_Cabal;14:00:00;22:00:00;15RIEL_;04/04/2026;4.846666667;-75.62;04/04/2026;04/04/2026 14:00;04/04/2026 22:00;04/04/2026;4.84667;-75.62;04/04/2026;Open-Meteo Archive;19.8;16.6;25.1;1;7.1;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°27'15.0''W;3°45'32.4''N;Vijes;6:00:00;14:00:00;32MONTE;01/04/2026;3.759;-76.45416667;01/04/2026;01/04/2026 6:00;01/04/2026 14:00;01/04/2026;3.759;-76.45417;01/04/2026;Open-Meteo Archive;17.8;15.4;22.9;1.1;18.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°27'15.0''W;3°45'32.4''N;Vijes;14:00:00;22:00:00;32MONTE;01/04/2026;3.759;-76.45416667;01/04/2026;01/04/2026 14:00;01/04/2026 22:00;01/04/2026;3.759;-76.45417;01/04/2026;Open-Meteo Archive;17.8;15.4;22.9;1.1;18.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°27'15.0''W;3°45'32.4''N;Vijes;14:00:00;22:00:00;32MONTE;02/04/2026;3.759;-76.45416667;02/04/2026;02/04/2026 14:00;02/04/2026 22:00;02/04/2026;3.759;-76.45417;02/04/2026;Open-Meteo Archive;18;15;21.9;1.5;14;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°27'15.0''W;3°45'32.4''N;Vijes;6:00:00;14:00:00;32MONTE;02/04/2026;3.759;-76.45416667;02/04/2026;02/04/2026 6:00;02/04/2026 14:00;02/04/2026;3.759;-76.45417;02/04/2026;Open-Meteo Archive;18;15;21.9;1.5;14;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°27'15.0''W;3°45'32.4''N;Vijes;6:00:00;14:00:00;32MONTE;03/04/2026;3.759;-76.45416667;03/04/2026;03/04/2026 6:00;03/04/2026 14:00;03/04/2026;3.759;-76.45417;03/04/2026;Open-Meteo Archive;18.6;14.5;23.4;0.3;15.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°27'15.0''W;3°45'32.4''N;Vijes;14:00:00;22:00:00;32MONTE;03/04/2026;3.759;-76.45416667;03/04/2026;03/04/2026 14:00;03/04/2026 22:00;03/04/2026;3.759;-76.45417;03/04/2026;Open-Meteo Archive;18.6;14.5;23.4;0.3;15.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°27'15.0''W;3°45'32.4''N;Vijes;6:00:00;14:00:00;32MONTE;04/04/2026;3.759;-76.45416667;04/04/2026;04/04/2026 6:00;04/04/2026 14:00;04/04/2026;3.759;-76.45417;04/04/2026;Open-Meteo Archive;18.8;15.6;22.4;0.9;12.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°27'15.0''W;3°45'32.4''N;Vijes;14:00:00;22:00:00;32MONTE;04/04/2026;3.759;-76.45416667;04/04/2026;04/04/2026 14:00;04/04/2026 22:00;04/04/2026;3.759;-76.45417;04/04/2026;Open-Meteo Archive;18.8;15.6;22.4;0.9;12.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;6:00:00;14:00:00;13SINAB;01/04/2026;4.108;-75.87594444;01/04/2026;01/04/2026 6:00;01/04/2026 14:00;01/04/2026;4.108;-75.87594;01/04/2026;Open-Meteo Archive;13.6;9.8;19.1;6.8;9.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;14:00:00;22:00:00;13SINAB;01/04/2026;4.108;-75.87594444;01/04/2026;01/04/2026 14:00;01/04/2026 22:00;01/04/2026;4.108;-75.87594;01/04/2026;Open-Meteo Archive;13.6;9.8;19.1;6.8;9.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;6:00:00;14:00:00;13SINAB;01/04/2026;4.108;-75.87594444;01/04/2026;01/04/2026 6:00;01/04/2026 14:00;01/04/2026;4.108;-75.87594;01/04/2026;Open-Meteo Archive;13.6;9.8;19.1;6.8;9.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°50'42.1''W;4°11'47.6''N;Sevilla;14:00:00;22:00:00;13AMPAR;01/04/2026;4.196555556;-75.84502778;01/04/2026;01/04/2026 14:00;01/04/2026 22:00;01/04/2026;4.19656;-75.84503;01/04/2026;Open-Meteo Archive;16.3;12.8;21.9;12.6;9.6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;6:00:00;14:00:00;13SINAB;01/04/2026;4.108;-75.87594444;01/04/2026;01/04/2026 6:00;01/04/2026 14:00;01/04/2026;4.108;-75.87594;01/04/2026;Open-Meteo Archive;13.6;9.8;19.1;6.8;9.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'16.7''W;4°12'48.2''N;Sevilla;14:00:00;22:00:00;13MIMBR;01/04/2026;4.213388889;-75.87130556;01/04/2026;01/04/2026 14:00;01/04/2026 22:00;01/04/2026;4.21339;-75.87131;01/04/2026;Open-Meteo Archive;14.9;11.5;20.6;12.6;9.6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°50'42.1''W;4°11'47.6''N;Sevilla;6:00:00;14:00:00;13AMPAR;01/04/2026;4.196555556;-75.84502778;01/04/2026;01/04/2026 6:00;01/04/2026 14:00;01/04/2026;4.19656;-75.84503;01/04/2026;Open-Meteo Archive;16.3;12.8;21.9;12.6;9.6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°50'42.1''W;4°11'47.6''N;Sevilla;14:00:00;22:00:00;13AMPAR;01/04/2026;4.196555556;-75.84502778;01/04/2026;01/04/2026 14:00;01/04/2026 22:00;01/04/2026;4.19656;-75.84503;01/04/2026;Open-Meteo Archive;16.3;12.8;21.9;12.6;9.6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;6:00:00;14:00:00;13SINAB;02/04/2026;4.108;-75.87594444;02/04/2026;02/04/2026 6:00;02/04/2026 14:00;02/04/2026;4.108;-75.87594;02/04/2026;Open-Meteo Archive;13.8;9.2;18.4;1.5;7.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;14:00:00;22:00:00;13SINAB;02/04/2026;4.108;-75.87594444;02/04/2026;02/04/2026 14:00;02/04/2026 22:00;02/04/2026;4.108;-75.87594;02/04/2026;Open-Meteo Archive;13.8;9.2;18.4;1.5;7.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;6:00:00;14:00:00;13SINAB;02/04/2026;4.108;-75.87594444;02/04/2026;02/04/2026 6:00;02/04/2026 14:00;02/04/2026;4.108;-75.87594;02/04/2026;Open-Meteo Archive;13.8;9.2;18.4;1.5;7.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;14:00:00;22:00:00;13SINAB;02/04/2026;4.108;-75.87594444;02/04/2026;02/04/2026 14:00;02/04/2026 22:00;02/04/2026;4.108;-75.87594;02/04/2026;Open-Meteo Archive;13.8;9.2;18.4;1.5;7.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;6:00:00;14:00:00;13SINAB;03/04/2026;4.108;-75.87594444;03/04/2026;03/04/2026 6:00;03/04/2026 14:00;03/04/2026;4.108;-75.87594;03/04/2026;Open-Meteo Archive;14.4;8.9;20;2.3;8.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;14:00:00;22:00:00;13SINAB;03/04/2026;4.108;-75.87594444;03/04/2026;03/04/2026 14:00;03/04/2026 22:00;03/04/2026;4.108;-75.87594;03/04/2026;Open-Meteo Archive;14.4;8.9;20;2.3;8.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;6:00:00;14:00:00;13SINAB;03/04/2026;4.108;-75.87594444;03/04/2026;03/04/2026 6:00;03/04/2026 14:00;03/04/2026;4.108;-75.87594;03/04/2026;Open-Meteo Archive;14.4;8.9;20;2.3;8.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;14:00:00;22:00:00;13SINAB;03/04/2026;4.108;-75.87594444;03/04/2026;03/04/2026 14:00;03/04/2026 22:00;03/04/2026;4.108;-75.87594;03/04/2026;Open-Meteo Archive;14.4;8.9;20;2.3;8.7;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;6:00:00;14:00:00;31GRACI;02/04/2026;4.069972222;-76.40744444;02/04/2026;02/04/2026 6:00;02/04/2026 14:00;02/04/2026;4.06997;-76.40744;02/04/2026;Open-Meteo Archive;17.1;12.8;21.7;1.2;10.5;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;6:00:00;14:00:00;31GRACI;03/04/2026;4.069972222;-76.40744444;03/04/2026;03/04/2026 6:00;03/04/2026 14:00;03/04/2026;4.06997;-76.40744;03/04/2026;Open-Meteo Archive;17.7;12.6;23.1;1.7;11;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;6:00:00;14:00:00;31GRACI;04/04/2026;4.069972222;-76.40744444;04/04/2026;04/04/2026 6:00;04/04/2026 14:00;04/04/2026;4.06997;-76.40744;04/04/2026;Open-Meteo Archive;18.2;13.5;22.8;2.7;13.1;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;6:00:00;14:00:00;31GRACI;05/04/2026;4.069972222;-76.40744444;05/04/2026;05/04/2026 6:00;05/04/2026 14:00;05/04/2026;4.06997;-76.40744;05/04/2026;Open-Meteo Archive;16.6;14.9;19.1;17.5;8.1;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;6:00:00;14:00:00;31GRACI;06/04/2026;4.069972222;-76.40744444;06/04/2026;06/04/2026 6:00;06/04/2026 14:00;06/04/2026;4.06997;-76.40744;06/04/2026;Open-Meteo Archive;17.1;14.7;20.6;12.7;11.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;14:00:00;22:00:00;31GRACI;06/04/2026;4.069972222;-76.40744444;06/04/2026;06/04/2026 14:00;06/04/2026 22:00;06/04/2026;4.06997;-76.40744;06/04/2026;Open-Meteo Archive;17.1;14.7;20.6;12.7;11.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;14:00:00;22:00:00;31GRACI;07/04/2026;4.069972222;-76.40744444;07/04/2026;07/04/2026 14:00;07/04/2026 22:00;07/04/2026;4.06997;-76.40744;07/04/2026;Open-Meteo Archive;17.4;14.4;20.6;3.4;10.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°24'26.8''W;4°04'11.9''N;Riofrio;6:00:00;14:00:00;31GRACI;07/04/2026;4.069972222;-76.40744444;07/04/2026;07/04/2026 6:00;07/04/2026 14:00;07/04/2026;4.06997;-76.40744;07/04/2026;Open-Meteo Archive;17.4;14.4;20.6;3.4;10.4;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°32'44.7''W;3°41'27.4''N;Cumbre;6:00:00;14:00:00;32AGUAC;06/04/2026;3.690944444;-76.54575;06/04/2026;06/04/2026 6:00;06/04/2026 14:00;06/04/2026;3.69094;-76.54575;06/04/2026;Open-Meteo Archive;20.2;17.5;26;3.7;14.6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°34'23.0''W;3°41'39.8''N;Cumbre;14:00:00;22:00:00;32PORRA;06/04/2026;3.694388889;-76.57305556;06/04/2026;06/04/2026 14:00;06/04/2026 22:00;06/04/2026;3.69439;-76.57306;06/04/2026;Open-Meteo Archive;19.4;16.8;25.2;3.7;14.6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°16'44.2''W;4°24'52.3''N;Bolivar;6:00:00;14:00:00;35PLACE;06/04/2026;4.414527778;-76.27894444;06/04/2026;06/04/2026 6:00;06/04/2026 14:00;06/04/2026;4.41453;-76.27894;06/04/2026;Open-Meteo Archive;16.3;13.7;21;7.3;9.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°16'44.2''W;4°24'52.3''N;Bolivar;14:00:00;22:00:00;35PLACE;06/04/2026;4.414527778;-76.27894444;06/04/2026;06/04/2026 14:00;06/04/2026 22:00;06/04/2026;4.41453;-76.27894;06/04/2026;Open-Meteo Archive;16.3;13.7;21;7.3;9.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°16'44.2''W;4°24'52.3''N;Bolivar;6:00:00;14:00:00;35PLACE;07/04/2026;4.414527778;-76.27894444;07/04/2026;07/04/2026 6:00;07/04/2026 14:00;07/04/2026;4.41453;-76.27894;07/04/2026;Open-Meteo Archive;16.4;14;21.6;16.1;9.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°16'44.2''W;4°24'52.3''N;Bolivar;14:00:00;22:00:00;35PLACE;07/04/2026;4.414527778;-76.27894444;07/04/2026;07/04/2026 14:00;07/04/2026 22:00;07/04/2026;4.41453;-76.27894;07/04/2026;Open-Meteo Archive;16.4;14;21.6;16.1;9.2;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°27'15.0''W;3°45'32.4''N;Vijes;6:00:00;14:00:00;32MONTE;05/04/2026;3.759;-76.45416667;05/04/2026;05/04/2026 6:00;05/04/2026 14:00;05/04/2026;3.759;-76.45417;05/04/2026;Open-Meteo Archive;18.1;16.2;21.1;17.8;7.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°27'15.0''W;3°45'32.4''N;Vijes;14:00:00;22:00:00;32MONTE;05/04/2026;3.759;-76.45416667;05/04/2026;05/04/2026 14:00;05/04/2026 22:00;05/04/2026;3.759;-76.45417;05/04/2026;Open-Meteo Archive;18.1;16.2;21.1;17.8;7.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°27'15.0''W;3°45'32.4''N;Vijes;6:00:00;14:00:00;32MONTE;06/04/2026;3.759;-76.45416667;06/04/2026;06/04/2026 6:00;06/04/2026 14:00;06/04/2026;3.759;-76.45417;06/04/2026;Open-Meteo Archive;18.5;16.2;22.5;7.4;10.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°27'15.0''W;3°45'32.4''N;Vijes;14:00:00;22:00:00;32MONTE;06/04/2026;3.759;-76.45416667;06/04/2026;06/04/2026 14:00;06/04/2026 22:00;06/04/2026;3.759;-76.45417;06/04/2026;Open-Meteo Archive;18.5;16.2;22.5;7.4;10.9;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°27'15.0''W;3°45'32.4''N;Vijes;14:00:00;22:00:00;32MONTE;07/04/2026;3.759;-76.45416667;07/04/2026;07/04/2026 14:00;07/04/2026 22:00;07/04/2026;3.759;-76.45417;07/04/2026;Open-Meteo Archive;18.1;15.8;21.2;6.8;11.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°27'15.0''W;3°45'32.4''N;Vijes;6:00:00;14:00:00;32MONTE;07/04/2026;3.759;-76.45416667;07/04/2026;07/04/2026 6:00;07/04/2026 14:00;07/04/2026;3.759;-76.45417;07/04/2026;Open-Meteo Archive;18.1;15.8;21.2;6.8;11.3;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;6:00:00;14:00:00;13SINAB;04/04/2026;4.108;-75.87594444;04/04/2026;04/04/2026 6:00;04/04/2026 14:00;04/04/2026;4.108;-75.87594;04/04/2026;Open-Meteo Archive;14.1;9.4;18.6;15.5;7.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;6:00:00;14:00:00;13SINAB;04/04/2026;4.108;-75.87594444;04/04/2026;04/04/2026 6:00;04/04/2026 14:00;04/04/2026;4.108;-75.87594;04/04/2026;Open-Meteo Archive;14.1;9.4;18.6;15.5;7.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;6:00:00;14:00:00;13SINAB;04/04/2026;4.108;-75.87594444;04/04/2026;04/04/2026 6:00;04/04/2026 14:00;04/04/2026;4.108;-75.87594;04/04/2026;Open-Meteo Archive;14.1;9.4;18.6;15.5;7.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
75°52'33.4''W;4°06'28.8''N;Sevilla;14:00:00;22:00:00;13SINAB;04/04/2026;4.108;-75.87594444;04/04/2026;04/04/2026 14:00;04/04/2026 22:00;04/04/2026;4.108;-75.87594;04/04/2026;Open-Meteo Archive;14.1;9.4;18.6;15.5;7.8;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
76°31'18.7''W;3°03'37.9''N;Santander_Quilichao;6:00:00;14:00:00;25QUIRA;06/04/2026;3.060527778;-76.52186111;06/04/2026;06/04/2026 6:00;06/04/2026 14:00;06/04/2026;3.06053;-76.52186;06/04/2026;Open-Meteo Archive;22.3;18.5;28;6.4;9.6;;;;Dato obtenido por fallback Open-Meteo;Lluvioso;Sí;No
